Unnamed: 0,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,温度,压强,风力,降水量,湿度,空气质量
2020-05-16 17:00:00,43.0,12.0,24.0,27.0,58.0,6.0,7.0,15.0,35.0,137.0,150.0,125.0,125.0,0.35,0.42,27.0,338.0,2.0,0.0,12.0,43.0
2020-05-16 18:00:00,43.0,11.0,23.0,33.0,55.0,6.0,7.0,15.0,35.0,137.0,150.0,132.0,132.0,0.47,0.45,27.0,309.0,2.0,0.0,12.0,43.0
2020-05-16 19:00:00,41.0,11.0,22.0,39.0,51.0,6.0,7.0,18.0,35.0,132.0,150.0,133.0,134.0,0.43,0.45,25.0,5.0,2.0,0.0,14.0,42.0
2020-05-16 20:00:00,45.0,19.0,22.0,45.0,50.0,6.0,7.0,27.0,35.0,117.0,150.0,130.0,134.0,0.42,0.45,24.0,286.0,2.0,0.0,19.0,45.0
2020-05-16 20:00:00,45.0,19.0,22.0,45.0,50.0,6.0,7.0,27.0,35.0,117.0,150.0,130.0,134.0,0.42,0.45,24.0,286.0,2.0,0.0,19.0,45.0
2020-05-16 21:00:00,51.0,24.0,22.0,51.0,51.0,6.0,7.0,34.0,35.0,100.0,150.0,127.0,134.0,0.43,0.45,20.0,243.0,2.0,0.0,20.0,51.0
2020-05-16 21:00:00,51.0,24.0,22.0,51.0,51.0,6.0,7.0,34.0,35.0,100.0,150.0,127.0,134.0,0.43,0.45,20.0,243.0,2.0,0.0,20.0,51.0
2020-05-16 22:00:00,59.0,27.0,21.0,68.0,51.0,6.0,7.0,61.0,37.0,63.0,150.0,119.0,134.0,0.58,0.45,20.0,74.0,1.0,0.0,28.0,59.0
2020-05-16 22:00:00,59.0,27.0,21.0,68.0,51.0,6.0,7.0,61.0,37.0,63.0,150.0,119.0,134.0,0.58,0.45,20.0,74.0,1.0,0.0,28.0,59.0
2020-05-16 23:00:00,62.0,32.0,22.0,74.0,53.0,6.0,7.0,85.0,39.0,24.0,150.0,106.0,134.0,0.7,0.45,18.0,251.0,2.0,0.0,34.0,62.0
2020-05-16 23:00:00,62.0,32.0,22.0,74.0,53.0,6.0,7.0,85.0,39.0,24.0,150.0,106.0,134.0,0.7,0.45,18.0,251.0,2.0,0.0,34.0,62.0
2020-05-17 00:00:00,70.0,32.0,22.0,90.0,55.0,8.0,7.0,92.0,41.0,11.0,150.0,90.0,134.0,0.77,0.48,16.0,245.0,2.0,0.0,33.0,70.0
2020-05-17 00:00:00,70.0,32.0,22.0,90.0,55.0,8.0,7.0,92.0,41.0,11.0,150.0,90.0,134.0,0.77,0.48,16.0,245.0,2.0,0.0,33.0,70.0
2020-05-17 01:00:00,68.0,29.0,22.0,85.0,56.0,8.0,7.0,88.0,43.0,9.0,150.0,9.0,9.0,0.72,0.48,15.0,141.0,1.0,0.0,39.0,68.0
2020-05-17 01:00:00,68.0,29.0,22.0,85.0,56.0,8.0,7.0,88.0,43.0,9.0,150.0,9.0,9.0,0.72,0.48,15.0,141.0,1.0,0.0,39.0,68.0
2020-05-17 02:00:00,75.0,26.0,22.0,100.0,58.0,8.0,7.0,80.0,44.0,9.0,150.0,9.0,9.0,0.63,0.5,14.0,146.0,1.0,0.0,43.0,75.0
2020-05-17 02:00:00,75.0,26.0,22.0,100.0,58.0,8.0,7.0,80.0,44.0,9.0,150.0,9.0,9.0,0.63,0.5,14.0,146.0,1.0,0.0,43.0,75.0
2020-05-17 03:00:00,81.0,25.0,22.0,111.0,61.0,12.0,8.0,77.0,45.0,8.0,150.0,9.0,9.0,0.85,0.53,14.0,318.0,2.0,0.0,45.0,81.0
2020-05-17 03:00:00,81.0,25.0,22.0,111.0,61.0,12.0,8.0,77.0,45.0,8.0,150.0,9.0,9.0,0.85,0.53,14.0,318.0,2.0,0.0,45.0,81.0
2020-05-17 04:00:00,77.0,29.0,22.0,103.0,63.0,14.0,8.0,72.0,46.0,8.0,150.0,9.0,9.0,0.8,0.55,13.0,236.0,1.0,0.0,48.0,77.0
2020-05-17 04:00:00,77.0,29.0,22.0,103.0,63.0,14.0,8.0,72.0,46.0,8.0,150.0,9.0,9.0,0.8,0.55,13.0,236.0,1.0,0.0,48.0,77.0
2020-05-17 05:00:00,77.0,31.0,22.0,103.0,64.0,16.0,8.0,68.0,46.0,8.0,150.0,8.0,9.0,0.73,0.55,12.0,268.0,1.0,0.0,50.0,77.0
2020-05-17 05:00:00,77.0,31.0,22.0,103.0,64.0,16.0,8.0,68.0,46.0,8.0,150.0,8.0,9.0,0.73,0.55,12.0,268.0,1.0,0.0,50.0,77.0
2020-05-17 06:00:00,78.0,32.0,22.0,106.0,66.0,25.0,9.0,65.0,47.0,8.0,150.0,8.0,9.0,0.9,0.6,12.0,299.0,1.0,0.0,50.0,78.0
2020-05-17 06:00:00,78.0,32.0,22.0,106.0,66.0,25.0,9.0,65.0,47.0,8.0,150.0,8.0,9.0,0.9,0.6,12.0,299.0,1.0,0.0,50.0,78.0
2020-05-17 07:00:00,89.0,37.0,23.0,128.0,68.0,26.0,10.0,66.0,48.0,10.0,150.0,9.0,9.0,1.35,0.63,13.0,279.0,1.0,0.0,49.0,89.0
2020-05-17 07:00:00,89.0,37.0,23.0,128.0,68.0,26.0,10.0,66.0,48.0,10.0,150.0,9.0,9.0,1.35,0.63,13.0,279.0,1.0,0.0,49.0,89.0
2020-05-17 08:00:00,98.0,37.0,23.0,145.0,70.0,24.8,11.0,68.0,48.0,17.0,150.0,10.0,10.0,1.2433333333333334,0.65,16.0,80.0,1.0,0.0,41.0,98.0
2020-05-17 08:00:00,98.0,37.0,23.0,145.0,70.0,24.8,11.0,68.0,48.0,17.0,150.0,10.0,10.0,1.2433333333333334,0.65,16.0,80.0,1.0,0.0,41.0,98.0
2020-05-17 09:00:00,87.0,38.0,24.0,123.0,72.0,23.6,13.0,71.0,49.0,38.0,150.0,12.0,12.0,1.1366666666666667,0.7,18.0,88.0,1.0,0.0,33.0,87.0
2020-05-17 09:00:00,87.0,38.0,24.0,123.0,72.0,23.6,13.0,71.0,49.0,38.0,150.0,12.0,12.0,1.1366666666666667,0.7,18.0,88.0,1.0,0.0,33.0,87.0
2020-05-17 09:00:00,87.0,38.0,24.0,123.0,72.0,23.6,13.0,71.0,49.0,38.0,150.0,12.0,12.0,1.1366666666666667,0.7,18.0,88.0,1.0,0.0,33.0,87.0
2020-05-17 10:00:00,68.0,30.0,24.0,85.0,73.0,22.4,15.0,64.0,50.0,64.0,150.0,19.0,19.0,1.03,0.7,21.0,59.0,2.0,0.0,27.0,68.0
2020-05-17 10:00:00,68.0,30.0,24.0,85.0,73.0,22.4,15.0,64.0,50.0,64.0,150.0,19.0,19.0,1.03,0.7,21.0,59.0,2.0,0.0,27.0,68.0
2020-05-17 11:00:00,61.0,29.0,24.0,72.0,74.0,21.2,16.0,53.0,50.0,99.0,150.0,31.0,31.0,0.88,0.72,23.0,15.0,1.0,0.0,22.0,61.0
2020-05-17 11:00:00,61.0,29.0,24.0,72.0,74.0,21.2,16.0,53.0,50.0,99.0,150.0,31.0,31.0,0.88,0.72,23.0,15.0,1.0,0.0,22.0,61.0
2020-05-17 12:00:00,90.0,25.0,24.0,130.0,77.0,20.0,16.0,32.0,50.0,132.0,142.0,47.0,47.0,0.63,0.72,25.0,308.0,2.0,0.0,13.0,90.0
2020-05-17 12:00:00,90.0,25.0,24.0,130.0,77.0,20.0,16.0,32.0,50.0,132.0,142.0,47.0,47.0,0.63,0.72,25.0,308.0,2.0,0.0,13.0,90.0
2020-05-17 13:00:00,87.0,24.0,25.0,123.0,81.0,12.0,16.0,25.0,51.0,147.0,149.0,65.0,65.0,0.57,0.72,27.0,351.0,2.0,0.0,13.0,87.0
2020-05-17 13:00:00,87.0,24.0,25.0,123.0,81.0,12.0,16.0,25.0,51.0,147.0,149.0,65.0,65.0,0.57,0.72,27.0,351.0,2.0,0.0,13.0,87.0
2020-05-17 14:00:00,70.0,24.0,26.0,90.0,83.0,10.0,16.0,20.0,51.0,153.0,153.0,84.0,84.0,0.47,0.75,29.0,341.0,2.0,0.0,13.0,70.0
2020-05-17 14:00:00,70.0,24.0,26.0,90.0,83.0,10.0,16.0,20.0,51.0,153.0,153.0,84.0,84.0,0.47,0.75,29.0,341.0,2.0,0.0,13.0,70.0
2020-05-17 15:00:00,69.0,22.0,26.0,88.0,85.0,9.0,17.0,19.0,51.0,152.0,155.0,103.0,103.0,0.45,0.78,30.0,339.0,2.0,0.0,10.0,69.0
2020-05-17 15:00:00,69.0,22.0,26.0,88.0,85.0,9.0,17.0,19.0,51.0,152.0,155.0,103.0,103.0,0.45,0.78,30.0,339.0,2.0,0.0,10.0,69.0
2020-05-17 16:00:00,65.0,20.0,26.0,79.0,88.0,7.0,17.0,16.0,52.0,151.0,157.0,120.0,120.0,0.38,0.78,30.0,4.0,2.0,0.0,9.0,64.0
2020-05-17 16:00:00,65.0,20.0,26.0,79.0,88.0,7.0,17.0,16.0,52.0,151.0,157.0,120.0,120.0,0.38,0.78,30.0,4.0,2.0,0.0,9.0,64.0
2020-05-17 17:00:00,98.0,24.0,27.0,145.0,92.0,7.0,17.0,13.0,51.0,139.0,157.0,130.0,130.0,0.45,0.78,29.0,32.0,2.0,0.0,7.0,97.0
2020-05-17 17:00:00,98.0,24.0,27.0,145.0,92.0,7.0,17.0,13.0,51.0,139.0,157.0,130.0,130.0,0.45,0.78,29.0,32.0,2.0,0.0,7.0,97.0
2020-05-17 17:00:00,98.0,24.0,27.0,145.0,92.0,7.0,17.0,13.0,51.0,139.0,157.0,130.0,130.0,0.45,0.78,29.0,32.0,2.0,0.0,7.0,97.0
2020-05-17 18:00:00,114.0,30.0,27.0,177.0,98.0,6.0,17.0,15.0,51.0,120.0,157.0,136.0,136.0,0.47,0.78,26.0,17.0,3.0,0.0,7.0,114.0
2020-05-17 18:00:00,114.0,30.0,27.0,177.0,98.0,6.0,17.0,15.0,51.0,120.0,157.0,136.0,136.0,0.47,0.78,26.0,17.0,3.0,0.0,7.0,114.0
2020-05-17 19:00:00,102.0,35.0,29.0,154.0,103.0,6.0,17.0,14.0,51.0,113.0,157.0,138.0,138.0,0.45,0.78,24.0,28.0,2.0,0.0,8.0,102.0
2020-05-17 19:00:00,102.0,35.0,29.0,154.0,103.0,6.0,17.0,14.0,51.0,113.0,157.0,138.0,138.0,0.45,0.78,24.0,28.0,2.0,0.0,8.0,102.0
2020-05-17 20:00:00,86.0,39.0,29.0,121.0,107.0,6.0,17.0,15.0,51.0,108.0,157.0,135.0,138.0,0.4,0.78,22.0,1.0,2.0,0.0,8.0,86.0
2020-05-17 20:00:00,86.0,39.0,29.0,121.0,107.0,6.0,17.0,15.0,51.0,108.0,157.0,135.0,138.0,0.4,0.78,22.0,1.0,2.0,0.0,8.0,86.0
2020-05-17 21:00:00,93.0,42.0,30.0,135.0,110.0,6.0,17.0,18.0,50.0,101.0,157.0,129.0,138.0,0.35,0.78,21.0,318.0,2.0,0.0,9.0,93.0
2020-05-17 22:00:00,84.0,42.0,31.0,117.0,112.0,6.0,17.0,23.0,48.0,93.0,157.0,122.0,138.0,0.33,0.78,19.0,305.0,2.0,0.0,9.0,84.0
2020-05-17 23:00:00,90.0,43.0,31.0,130.0,114.0,8.0,17.0,21.0,46.0,89.0,157.0,114.0,138.0,0.43,0.75,18.0,48.0,1.0,0.0,10.0,90.0
2020-05-17 23:00:00,90.0,43.0,31.0,130.0,114.0,8.0,17.0,21.0,46.0,89.0,157.0,114.0,138.0,0.43,0.75,18.0,48.0,1.0,0.0,10.0,90.0
2020-05-18 00:00:00,100.0,45.0,32.0,150.0,117.0,7.0,17.0,20.0,42.0,86.0,157.0,106.0,138.0,0.4,0.72,17.0,264.0,1.0,0.0,12.0,100.0
2020-05-18 00:00:00,100.0,45.0,32.0,150.0,117.0,7.0,17.0,20.0,42.0,86.0,157.0,106.0,138.0,0.4,0.72,17.0,264.0,1.0,0.0,12.0,100.0
2020-05-18 01:00:00,100.0,44.0,32.0,150.0,119.0,6.0,17.0,23.0,40.0,80.0,157.0,80.0,80.0,0.33,0.67,15.0,263.0,2.0,0.0,14.0,100.0
2020-05-18 01:00:00,100.0,44.0,32.0,150.0,119.0,6.0,17.0,23.0,40.0,80.0,157.0,80.0,80.0,0.33,0.67,15.0,263.0,2.0,0.0,14.0,100.0
2020-05-18 02:00:00,89.0,41.0,33.0,127.0,121.0,6.0,17.0,27.0,38.0,73.0,157.0,76.0,80.0,0.27,0.67,14.0,275.0,2.0,0.0,17.0,89.0
2020-05-18 02:00:00,89.0,41.0,33.0,127.0,121.0,6.0,17.0,27.0,38.0,73.0,157.0,76.0,80.0,0.27,0.67,14.0,275.0,2.0,0.0,17.0,89.0
2020-05-18 03:00:00,86.0,43.0,34.0,121.0,121.0,7.0,16.0,42.0,36.0,53.0,157.0,69.0,80.0,0.3,0.67,13.0,343.0,1.0,0.0,23.0,86.0
2020-05-18 03:00:00,86.0,43.0,34.0,121.0,121.0,7.0,16.0,42.0,36.0,53.0,157.0,69.0,80.0,0.3,0.67,13.0,343.0,1.0,0.0,23.0,86.0
2020-05-18 04:00:00,92.0,43.0,34.0,134.0,122.0,8.0,16.0,59.0,36.0,27.0,157.0,58.0,80.0,0.3,0.65,13.0,144.0,2.0,0.0,20.0,92.0
2020-05-18 04:00:00,92.0,43.0,34.0,134.0,122.0,8.0,16.0,59.0,36.0,27.0,157.0,58.0,80.0,0.3,0.65,13.0,144.0,2.0,0.0,20.0,92.0
2020-05-18 05:00:00,92.0,42.0,35.0,134.0,124.0,10.0,16.0,55.0,35.0,26.0,157.0,52.0,80.0,0.3,0.65,11.0,198.0,2.0,0.0,29.0,92.0
2020-05-18 05:00:00,92.0,42.0,35.0,134.0,124.0,10.0,16.0,55.0,35.0,26.0,157.0,52.0,80.0,0.3,0.65,11.0,198.0,2.0,0.0,29.0,92.0
2020-05-18 06:00:00,94.0,51.0,35.0,137.0,125.0,8.0,16.0,55.0,35.0,24.0,157.0,47.0,80.0,0.35,0.6,9.0,284.0,1.0,0.0,29.0,94.0
2020-05-18 06:00:00,94.0,51.0,35.0,137.0,125.0,8.0,16.0,55.0,35.0,24.0,157.0,47.0,80.0,0.35,0.6,9.0,284.0,1.0,0.0,29.0,94.0
2020-05-18 07:00:00,108.0,51.0,36.0,165.0,126.0,20.0,15.0,57.0,35.0,25.0,157.0,44.0,80.0,0.83,0.6,12.0,180.0,2.0,0.0,29.0,107.0
2020-05-18 07:00:00,108.0,51.0,36.0,165.0,126.0,20.0,15.0,57.0,35.0,25.0,157.0,44.0,80.0,0.83,0.6,12.0,180.0,2.0,0.0,29.0,107.0
2020-05-18 08:00:00,107.0,49.0,36.0,163.0,127.0,26.0,15.0,54.0,34.0,34.0,157.0,43.0,80.0,1.05,0.55,14.0,135.0,2.0,0.0,27.0,107.0
2020-05-18 08:00:00,107.0,49.0,36.0,163.0,127.0,26.0,15.0,54.0,34.0,34.0,157.0,43.0,80.0,1.05,0.55,14.0,135.0,2.0,0.0,27.0,107.0
2020-05-18 09:00:00,94.0,41.0,36.0,137.0,128.0,28.0,13.0,45.0,33.0,42.0,157.0,38.0,80.0,1.25,0.53,16.0,146.0,2.0,0.0,24.0,94.0
2020-05-18 09:00:00,94.0,41.0,36.0,137.0,128.0,28.0,13.0,45.0,33.0,42.0,157.0,38.0,80.0,1.25,0.53,16.0,146.0,2.0,0.0,24.0,94.0
2020-05-18 10:00:00,89.0,38.0,37.0,127.0,129.0,25.0,12.0,42.0,32.0,58.0,157.0,36.0,80.0,1.13,0.53,18.0,131.0,2.0,0.0,18.0,89.0
2020-05-18 11:00:00,103.0,33.0,37.0,156.0,133.0,19.0,11.0,30.0,31.0,72.0,157.0,38.0,80.0,1.02,0.53,21.0,110.0,2.0,0.0,12.0,103.0
2020-05-18 11:00:00,103.0,33.0,37.0,156.0,133.0,19.0,11.0,30.0,31.0,72.0,157.0,38.0,80.0,1.02,0.53,21.0,110.0,2.0,0.0,12.0,103.0
2020-05-18 12:00:00,79.0,28.0,37.0,107.0,132.0,13.0,11.0,24.0,31.0,93.0,157.0,46.0,80.0,0.75,0.53,22.0,131.0,2.0,0.0,12.0,79.0
2020-05-18 12:00:00,79.0,28.0,37.0,107.0,132.0,13.0,11.0,24.0,31.0,93.0,157.0,46.0,80.0,0.75,0.53,22.0,131.0,2.0,0.0,12.0,79.0
2020-05-18 13:00:00,72.0,32.0,38.0,93.0,131.0,9.0,11.0,17.0,30.0,112.0,157.0,57.0,80.0,0.67,0.55,24.0,117.0,2.0,0.0,10.0,72.0
2020-05-18 13:00:00,72.0,32.0,38.0,93.0,131.0,9.0,11.0,17.0,30.0,112.0,157.0,57.0,80.0,0.67,0.55,24.0,117.0,2.0,0.0,10.0,72.0
2020-05-18 14:00:00,67.0,27.0,38.0,83.0,131.0,6.0,11.0,13.0,30.0,124.0,154.0,68.0,80.0,0.57,0.55,25.0,113.0,2.0,0.0,10.0,67.0
2020-05-18 14:00:00,67.0,27.0,38.0,83.0,131.0,6.0,11.0,13.0,30.0,124.0,154.0,68.0,80.0,0.57,0.55,25.0,113.0,2.0,0.0,10.0,67.0
2020-05-18 15:00:00,60.0,25.0,38.0,70.0,130.0,6.0,11.0,20.0,30.0,117.0,151.0,81.0,83.0,0.57,0.55,23.0,136.0,2.0,0.0,11.0,60.0
2020-05-18 15:00:00,60.0,25.0,38.0,70.0,130.0,6.0,11.0,20.0,30.0,117.0,151.0,81.0,83.0,0.57,0.55,23.0,136.0,2.0,0.0,11.0,60.0
2020-05-18 16:00:00,58.0,20.0,38.0,66.0,130.0,6.0,11.0,19.0,30.0,122.0,139.0,93.0,93.0,0.52,0.55,25.0,134.0,2.0,0.0,11.0,58.0
2020-05-18 16:00:00,58.0,20.0,38.0,66.0,130.0,6.0,11.0,19.0,30.0,122.0,139.0,93.0,93.0,0.52,0.55,25.0,134.0,2.0,0.0,11.0,58.0
2020-05-18 17:00:00,63.0,20.0,38.0,75.0,127.0,5.0,10.0,17.0,31.0,128.0,128.0,104.0,104.0,0.53,0.55,26.0,150.0,3.0,0.0,11.0,62.0
2020-05-18 17:00:00,63.0,20.0,38.0,75.0,127.0,5.0,10.0,17.0,31.0,128.0,128.0,104.0,104.0,0.53,0.55,26.0,150.0,3.0,0.0,11.0,62.0
2020-05-18 18:00:00,62.0,20.0,37.0,74.0,122.0,5.0,11.0,19.0,31.0,129.0,129.0,112.0,112.0,0.6,0.57,26.0,139.0,2.0,0.0,12.0,62.0
2020-05-18 18:00:00,62.0,20.0,37.0,74.0,122.0,5.0,11.0,19.0,31.0,129.0,129.0,112.0,112.0,0.6,0.57,26.0,139.0,2.0,0.0,12.0,62.0
2020-05-18 19:00:00,66.0,19.0,37.0,82.0,120.0,5.0,11.0,23.0,31.0,127.0,129.0,119.0,119.0,0.65,0.57,25.0,154.0,2.0,0.0,12.0,66.0
2020-05-18 19:00:00,66.0,19.0,37.0,82.0,120.0,5.0,11.0,23.0,31.0,127.0,129.0,119.0,119.0,0.65,0.57,25.0,154.0,2.0,0.0,12.0,66.0
2020-05-18 20:00:00,65.0,22.0,36.0,80.0,118.0,6.0,11.0,28.0,32.0,121.0,129.0,122.0,122.0,0.65,0.6,23.0,133.0,2.0,0.0,12.0,65.0
2020-05-18 20:00:00,65.0,22.0,36.0,80.0,118.0,6.0,11.0,28.0,32.0,121.0,129.0,122.0,122.0,0.65,0.6,23.0,133.0,2.0,0.0,12.0,65.0
2020-05-18 21:00:00,70.0,27.0,35.0,90.0,116.0,5.0,11.0,37.0,33.0,102.0,129.0,121.0,122.0,0.6,0.6,21.0,192.0,2.0,0.0,16.0,70.0
2020-05-18 21:00:00,70.0,27.0,35.0,90.0,116.0,5.0,11.0,37.0,33.0,102.0,129.0,121.0,122.0,0.6,0.6,21.0,192.0,2.0,0.0,16.0,70.0
2020-05-18 21:00:00,70.0,27.0,35.0,90.0,116.0,5.0,11.0,37.0,33.0,102.0,129.0,121.0,122.0,0.6,0.6,21.0,192.0,2.0,0.0,16.0,70.0
2020-05-18 22:00:00,74.0,30.0,35.0,97.0,115.0,6.0,11.0,50.0,34.0,80.0,129.0,116.0,122.0,0.73,0.6,19.0,172.0,2.0,0.0,20.0,73.0
2020-05-18 22:00:00,74.0,30.0,35.0,97.0,115.0,6.0,11.0,50.0,34.0,80.0,129.0,116.0,122.0,0.73,0.6,19.0,172.0,2.0,0.0,20.0,73.0
2020-05-18 23:00:00,75.0,31.0,35.0,99.0,114.0,6.0,10.0,56.0,35.0,70.0,129.0,110.0,122.0,0.65,0.63,18.0,144.0,2.0,0.0,28.0,75.0
2020-05-18 23:00:00,75.0,31.0,35.0,99.0,114.0,6.0,10.0,56.0,35.0,70.0,129.0,110.0,122.0,0.65,0.63,18.0,144.0,2.0,0.0,29.0,75.0
2020-05-18 23:00:00,75.0,31.0,35.0,99.0,114.0,6.0,10.0,56.0,35.0,70.0,129.0,110.0,122.0,0.65,0.63,18.0,90.0,3.0,0.0,29.0,75.0
2020-05-19 00:00:00,78.0,32.0,34.0,106.0,112.0,7.0,10.0,66.0,37.0,53.0,129.0,101.0,122.0,0.63,0.65,17.0,126.0,2.0,0.0,30.0,78.0
2020-05-19 00:00:00,78.0,32.0,34.0,106.0,112.0,7.0,10.0,66.0,37.0,53.0,129.0,101.0,122.0,0.63,0.65,17.0,126.0,2.0,0.0,30.0,78.0
2020-05-19 01:00:00,77.0,31.0,33.0,104.0,110.0,8.0,10.0,67.0,39.0,45.0,129.0,45.0,45.0,0.57,0.65,17.0,43.0,1.0,0.0,33.0,77.0
2020-05-19 01:00:00,77.0,31.0,33.0,104.0,110.0,8.0,10.0,67.0,39.0,45.0,129.0,45.0,45.0,0.57,0.65,17.0,43.0,1.0,0.0,33.0,77.0
2020-05-19 02:00:00,80.0,34.0,33.0,110.0,109.0,11.0,11.0,74.0,41.0,32.0,129.0,38.0,45.0,0.63,0.65,16.0,316.0,1.0,0.0,34.0,80.0
2020-05-19 02:00:00,80.0,34.0,33.0,110.0,109.0,11.0,11.0,74.0,41.0,32.0,129.0,38.0,45.0,0.63,0.65,16.0,316.0,1.0,0.0,34.0,80.0
2020-05-19 02:00:00,80.0,34.0,33.0,110.0,109.0,11.0,11.0,74.0,41.0,32.0,129.0,38.0,45.0,0.63,0.65,16.0,316.0,1.0,0.0,34.0,80.0
2020-05-19 03:00:00,82.0,35.0,33.0,113.0,109.0,10.0,11.0,75.0,42.0,23.0,129.0,33.0,45.0,0.58,0.68,14.0,8.0,1.0,0.0,39.0,81.0
2020-05-19 03:00:00,82.0,35.0,33.0,113.0,109.0,10.0,11.0,75.0,42.0,23.0,129.0,33.0,45.0,0.58,0.68,14.0,8.0,1.0,0.0,39.0,81.0
2020-05-19 04:00:00,79.0,39.0,33.0,107.0,108.0,8.0,11.0,77.0,43.0,16.0,129.0,29.0,45.0,0.6,0.68,13.0,279.0,1.0,0.0,42.0,79.0
2020-05-19 04:00:00,79.0,39.0,33.0,107.0,108.0,8.0,11.0,77.0,43.0,16.0,129.0,29.0,45.0,0.6,0.68,13.0,279.0,1.0,0.0,42.0,79.0
2020-05-19 05:00:00,86.0,40.0,32.0,122.0,107.0,8.0,11.0,75.0,44.0,15.0,129.0,26.0,45.0,0.6,0.68,12.0,282.0,1.0,0.0,46.0,86.0
2020-05-19 05:00:00,86.0,40.0,32.0,122.0,107.0,8.0,11.0,75.0,44.0,15.0,129.0,26.0,45.0,0.6,0.68,12.0,282.0,1.0,0.0,46.0,86.0
2020-05-19 05:00:00,86.0,40.0,32.0,122.0,107.0,8.0,11.0,75.0,44.0,15.0,129.0,26.0,45.0,0.6,0.68,12.0,282.0,1.0,0.0,46.0,86.0
2020-05-19 06:00:00,94.0,38.0,32.0,137.0,107.0,8.0,11.0,74.0,45.0,11.0,129.0,24.0,45.0,0.65,0.7,12.0,289.0,1.0,0.0,47.0,94.0
2020-05-19 06:00:00,94.0,38.0,32.0,137.0,107.0,8.0,11.0,74.0,45.0,11.0,129.0,24.0,45.0,0.65,0.7,12.0,289.0,1.0,0.0,47.0,94.0
2020-05-19 07:00:00,98.0,41.0,32.0,146.0,107.0,10.0,10.0,73.0,45.0,13.0,129.0,22.0,45.0,0.77,0.72,13.0,240.0,1.0,0.0,47.0,98.0
2020-05-19 07:00:00,98.0,41.0,32.0,146.0,107.0,10.0,10.0,73.0,45.0,13.0,129.0,22.0,45.0,0.77,0.72,13.0,240.0,1.0,0.0,47.0,98.0
2020-05-19 08:00:00,109.0,39.0,31.0,168.0,107.0,16.0,10.0,74.0,46.0,17.0,129.0,21.0,45.0,1.05,0.7,16.0,7.0,1.0,0.0,39.0,109.0
2020-05-19 08:00:00,109.0,39.0,31.0,168.0,107.0,16.0,10.0,74.0,46.0,17.0,129.0,21.0,45.0,1.05,0.7,16.0,7.0,1.0,0.0,39.0,109.0
2020-05-19 08:00:00,109.0,39.0,31.0,168.0,107.0,16.0,10.0,74.0,46.0,17.0,129.0,21.0,45.0,1.05,0.7,16.0,7.0,1.0,0.0,39.0,109.0
2020-05-19 09:00:00,97.0,40.0,31.0,143.0,107.0,19.333333333333332,10.0,68.0,47.0,40.0,129.0,21.0,45.0,1.13,0.72,19.0,5.0,2.0,0.0,34.0,97.0
2020-05-19 09:00:00,97.0,40.0,31.0,143.0,107.0,19.333333333333332,10.0,68.0,47.0,40.0,129.0,21.0,45.0,1.13,0.72,19.0,5.0,2.0,0.0,34.0,97.0
2020-05-19 10:00:00,82.0,36.0,31.0,113.0,106.0,22.666666666666664,11.0,65.0,48.0,70.0,129.0,24.0,49.0,1.1,0.7,20.0,103.0,2.0,0.0,27.0,82.0
2020-05-19 10:00:00,82.0,36.0,31.0,113.0,106.0,22.666666666666664,11.0,65.0,48.0,70.0,129.0,24.0,49.0,1.1,0.7,20.0,103.0,2.0,0.0,27.0,82.0
2020-05-19 11:00:00,76.0,35.0,31.0,102.0,104.0,26.0,11.0,60.0,49.0,130.0,157.0,38.0,60.0,0.98,0.7,22.0,44.0,2.0,0.0,25.0,76.0
2020-05-19 11:00:00,76.0,35.0,31.0,102.0,104.0,26.0,11.0,60.0,49.0,130.0,157.0,38.0,60.0,0.98,0.7,22.0,44.0,2.0,0.0,25.0,76.0
2020-05-19 11:00:00,76.0,35.0,31.0,102.0,104.0,26.0,11.0,60.0,49.0,130.0,157.0,38.0,60.0,0.98,0.7,22.0,44.0,2.0,0.0,25.0,76.0
2020-05-19 12:00:00,73.0,31.0,31.0,95.0,104.0,19.0,11.0,37.0,50.0,123.0,157.0,50.0,67.0,0.85,0.7,23.0,266.0,2.0,0.0,22.0,73.0
2020-05-19 12:00:00,73.0,31.0,31.0,95.0,104.0,19.0,11.0,37.0,50.0,123.0,157.0,50.0,67.0,0.85,0.7,23.0,266.0,2.0,0.0,22.0,73.0
2020-05-19 13:00:00,71.0,26.0,31.0,92.0,104.0,17.0,11.0,37.0,51.0,128.0,157.0,65.0,76.0,0.88,0.7,23.0,337.0,2.0,0.0,21.0,71.0
2020-05-19 13:00:00,71.0,26.0,31.0,92.0,104.0,17.0,11.0,37.0,51.0,128.0,157.0,65.0,76.0,0.88,0.7,23.0,337.0,2.0,0.0,21.0,71.0
2020-05-19 14:00:00,69.0,27.0,31.0,88.0,104.0,18.0,12.0,34.0,51.0,128.0,157.0,81.0,87.0,0.8,0.73,24.0,296.0,2.0,0.0,21.0,69.0
2020-05-19 14:00:00,69.0,27.0,31.0,88.0,104.0,18.0,12.0,34.0,51.0,128.0,157.0,81.0,87.0,0.8,0.73,24.0,296.0,2.0,0.0,21.0,69.0
